,accumulated_reward,epsilon,terminated,truncated,not_finalized,episode_steps,loss,accuracy
322,-21.0,0.8404998358791741,False,True,False,1,73.78939819335938,0.7734375
323,-150.0,0.8379819891356959,False,False,True,30,140.22869873046875,0.796875
324,-32.0,0.8378144011176887,False,True,False,2,121.81383514404297,0.7734375
325,-31.0,0.8377306196775769,False,True,False,1,114.87297058105469,0.7578125
326,-21.0,0.8376468466156092,False,True,False,1,115.65814208984375,0.7421875
327,-32.0,0.8374793256227545,False,True,False,2,120.53205871582031,0.8359375
328,-21.0,0.8373955776901922,False,True,False,1,103.13842010498047,0.765625
329,-31.0,0.8373118381324233,False,True,False,1,114.69450378417969,0.7578125
330,-21.0,0.83722810694861,False,True,False,1,66.3161849975586,0.765625
331,-170.0,0.8355552405140815,False,True,False,20,101.31097412109375,0.7890625
332,-21.0,0.8354716849900301,False,True,False,1,73.0927734375,0.78125
333,-21.0,0.8353881378215311,False,True,False,1,76.08845520019531,0.84375
334,-109.0,0.8338023280642187,False,True,False,19,80.12663269042969,0.7890625
335,-54.0,0.8334688571577976,False,True,False,4,86.4105453491211,0.796875
336,-43.0,0.8332188415038826,False,True,False,3,103.39064025878906,0.765625
337,-21.0,0.8331355196197322,False,True,False,1,96.4898681640625,0.796875
338,-46.0,0.8326357632616268,False,True,False,6,117.1895980834961,0.7734375
339,-21.0,0.8325524996853007,False,True,False,1,179.9729766845703,0.7890625
340,-21.0,0.8324692444353321,False,True,False,1,123.7967758178711,0.71875
341,-170.0,0.8308058866894144,False,True,False,20,110.8769302368164,0.8125
342,-23.0,0.8305566698467534,False,True,False,3,167.90245056152344,0.7734375
343,-31.0,0.8304736141797687,False,True,False,1,94.43414306640625,0.7890625
344,-21.0,0.8303905668183508,False,True,False,1,126.26677703857422,0.71875
345,-21.0,0.8303075277616689,False,True,False,1,94.45561218261719,0.8203125
346,-109.0,0.8287313624805482,False,True,False,19,72.75031280517578,0.7578125
347,-107.0,0.8273236456756444,False,True,False,17,146.6099395751953,0.6953125
348,-21.0,0.8272409133110769,False,True,False,1,101.53717803955078,0.765625
349,-200.0,0.824762785712785,False,False,True,30,73.7606201171875,0.8203125
350,-22.0,0.8245978414032704,False,True,False,2,98.67936706542969,0.7265625
351,-21.0,0.8245153816191301,False,True,False,1,73.30790710449219,0.7734375
352,-31.0,0.8244329300809682,False,True,False,1,55.878074645996094,0.8515625
353,-140.0,0.8219632142290318,False,False,True,30,153.1353302001953,0.75
354,-33.0,0.8217166499228377,False,True,False,3,75.85936737060547,0.8359375
355,-128.0,0.8202388165091816,False,True,False,18,57.39805603027344,0.765625
356,-21.0,0.8201567926275307,False,True,False,1,87.0009536743164,0.78125
357,-32.0,0.8199927694705732,False,True,False,2,90.39227294921875,0.8046875
358,-34.0,0.8196648215590713,False,True,False,4,79.64215087890625,0.78125
359,-21.0,0.8195828550769154,False,True,False,1,51.05538558959961,0.8046875
360,-21.0,0.8195008967914077,False,True,False,1,74.07777404785156,0.8046875
361,-21.0,0.8194189467017285,False,True,False,1,83.49459838867188,0.7890625
362,-160.0,0.8169642510094453,False,False,True,30,99.84282684326172,0.8203125
363,-55.0,0.8165558505721965,False,True,False,5,85.87437438964844,0.78125
364,-64.0,0.8162292772220525,False,True,False,4,97.02391052246094,0.7734375
365,-21.0,0.8161476542943303,False,True,False,1,62.57297134399414,0.7734375
366,-43.0,0.8159028344816556,False,True,False,3,55.44173049926758,0.8359375
367,-54.0,0.8155765222987695,False,True,False,4,72.41958618164062,0.828125
368,-21.0,0.8154949646465397,False,True,False,1,56.84569549560547,0.8125
369,-90.0,0.8146798365567852,False,True,False,10,81.96871185302734,0.8203125
370,-21.0,0.8145983685731295,False,True,False,1,102.9107666015625,0.7734375
371,-34.0,0.8142725780983442,False,True,False,4,58.174583435058594,0.8046875
372,-75.0,0.8138655232284105,False,True,False,5,65.46964263916016,0.7890625
373,-31.0,0.8137841366760877,False,True,False,1,47.96138000488281,0.75
374,-21.0,0.8137027582624201,False,True,False,1,76.09735870361328,0.8203125
375,-22.0,0.8135400258477953,False,True,False,2,66.765380859375,0.765625
376,-33.0,0.8132959882454281,False,True,False,3,85.27996826171875,0.7578125
377,-120.0,0.8108596348184868,False,False,True,30,91.97966003417969,0.703125
378,-46.0,0.8103732406503249,False,True,False,6,69.48634338378906,0.7578125
379,-44.0,0.8100491399732178,False,True,False,4,74.30332946777344,0.75
380,-32.0,0.8098871382457146,False,True,False,2,70.45872497558594,0.8046875
381,-32.0,0.8097251689169368,False,True,False,2,70.92381286621094,0.75
382,-24.0,0.8094013274296414,False,True,False,4,93.31207275390625,0.7734375
383,-43.0,0.8091585313126429,False,True,False,3,97.77934265136719,0.7734375
384,-21.0,0.8090776154595116,False,True,False,1,137.46365356445312,0.6796875
385,-21.0,0.8089967076979657,False,True,False,1,71.58601379394531,0.703125
386,-21.0,0.808915808027196,False,True,False,1,84.89091491699219,0.703125
387,-32.0,0.8087540329547487,False,True,False,2,58.15584182739258,0.7578125
388,-95.0,0.8075417507291786,False,True,False,15,80.44989776611328,0.71875
389,-43.0,0.8072995124294048,False,True,False,3,78.0517578125,0.7421875
390,-43.0,0.807057346793854,False,True,False,3,60.17155838012695,0.8046875
391,-21.0,0.8069766410591747,False,True,False,1,51.94093322753906,0.75
392,-21.0,0.8068959433950688,False,True,False,1,106.39579772949219,0.734375
